source,address,city,state,zip,beds,baths,sqft,lot_size,year_built,rent,deposit,pets_allowed,property_type,mls_number,listing_url,description,listed_date,scraped_at,photos,lat,lng
redfin,512 S Kings Point Rd,Virginia Beach,VA,23452,3.0,2.0,1172,,,2650,,,single family,,https://www.redfin.com/VA/Virginia-Beach/512-S-Kings-Point-Rd-23452/home/49458649,"512 S Kings Point Rd, Virginia Beach, VA 23452 Welcome to this spacious and well-maintained 4-bedroom, 2-bath home in central Virginia Beach, ideally located just minutes from shopping, dining,...",2026-05-20T12:26:17.674460Z,2026-05-23T13:05:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8244215%2C-76.1041315&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=u6oJKmOsfLSZOYM-6l8cs-YjDfE=,36.8244215,-76.1041315
redfin,412 Lineberry Rd,Virginia Beach,VA,23452,4.0,2.5,1014,,,2750,,,single family,,https://www.redfin.com/VA/Virginia-Beach/412-Lineberry-Rd-23452/home/49462935,"Charming 4BR Ranch in Prime Virginia Beach LocationDiscover this charming ranch-style home offering 4 bedrooms and 2.5 bathrooms in the heart of Virginia Beach. With over 1,300 square feet of...",2026-05-15T13:19:08.013013Z,2026-05-23T13:05:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.826915%2C-76.0854928&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=jj1B9hXgHZj5zlr62YR0WHS4pKY=,36.826915,-76.0854928
redfin,408 Lineberry Rd,Virginia Beach,VA,23452,4.0,2.0,1561,,,2700,,,single family,,https://www.redfin.com/VA/Virginia-Beach/408-Lineberry-Rd-23452/home/49462938,"Welcome to your next home, nestled in the heart of Virginia Beach. This charming single-story ranch, located in the friendly Princess Anne Plaza neighborhood, offers a blend of comfort and...",2026-05-21T13:09:01.235092Z,2026-05-23T13:05:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8271349%2C-76.0854578&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=q1gT7SokSkY9w7yAsg6KhBxvwzo=,36.8271349,-76.0854578
redfin,344 Dillon Dr,Virginia Beach,VA,23452,3.0,1.5,1042,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/344-Dillon-Dr-23452/home/49482465,"For Rent - 344 Dillon Drive Virginia Beach, VA Spacious and well-located 3 Bedroom ! 1.5 Bathroom home offering 1,042 sq ft -- Available mid-May! $2,400/month [?] Property Features: *3 bedrooms, 1...",2026-05-20T12:10:34.531227Z,2026-05-23T13:05:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8299914%2C-76.0814385&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=SHJPwqXvjhwjiFTpIfPLyFMJgDU=,36.8299914,-76.0814385
redfin,3841 Forrester Ln,Virginia Beach,VA,23452,3.0,2.0,1522,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3841-Forrester-Ln-23452/home/49457907,"Ranch home, 3 bedrooms, 2 full baths, Living room, family room, dining room, eat in kitchen, laundry room with clothes washer & dryer, 1 car garage, fenced in Yard. No Pets, $2300 per month",2026-04-21T16:18:30.882779Z,2026-05-23T13:05:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8171701%2C-76.1063023&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Pl0xf-XWyCynHZwdy6m8GQuHhX8=,36.8171701,-76.1063023
redfin,1434 Peony Arch,Virginia Beach,VA,23453,3.0,2.0,1407,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1434-Peony-Arch-23453/home/49454065,"Updated ranch in a central Virginia Beach location, close to bases, beaches, shopping, dining, and entertainment. Effortless single-level living perfect for everyday living or entertaining. This...",2026-05-22T09:21:19.144732Z,2026-05-23T13:05:07+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7930172%2C-76.0946609&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=MTzwuQL8Fz6IEIpHeN_dxxYwB-0=,36.7930172,-76.0946609
redfin,3205 Chicory Ct,Virginia Beach,VA,23453,4.0,2.5,2100,,,2650,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3205-Chicory-Ct-23453/home/49475341,"Text 757-383-5928 to show. NO PETS. Owner requests excellent credit and rental history.  This beautiful 4 bedroom 2.5 bath home sits in a cul-de-sac. Huge eat in kitchen, dining room and family room...",2026-05-23T12:35:11.453544Z,2026-05-23T13:05:07+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7717512%2C-76.0793168&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=WvOjHGD1_W28N7uR_yoSUkDLW7Y=,36.7717512,-76.0793168
redfin,3432 Pasture Ln,Virginia Beach,VA,23453,4.0,2.5,2140,,,2700,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3432-Pasture-Ln-23453/home/49476913,"Occupied - must give at least 24 hours' notice for showings. Beautiful well kept home near interstate, military bases, concert venues, shopping and fine dining. 10 minutes from beach.Applications...",2026-05-20T00:34:28.628683Z,2026-05-23T13:05:07+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7947333%2C-76.084783&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=V1uOqnnk8hAhkDopirTsMMTi4M8=,36.7947333,-76.084783
redfin,1617 Ohio Ave Unit 1617,Virginia Beach,VA,23454,3.0,2.0,,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1617-Ohio-Ave-23454/unit-1617/home/200750916,"Located in the heart of Virginia Beach, this well-positioned rental property offers the perfect blend of comfort, convenience, and coastal lifestyle. Nestled in a desirable neighborhood just minutes...",2026-03-04T22:01:55.230987Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8407035%2C-76.0182005&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=mgoNXVuMNT1cUGK91eWgbEXtG60=,36.8407035,-76.0182005
redfin,1312 Yawl Pt,Virginia Beach,VA,23454,5.0,2.5,2016,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1312-Yawl-Pt-23454/home/49487783,"Spacious (5) bedroom, 2.5 bath single family home on a cul-de-sac in the Cox High School district. Living room, dining room, den with wood burning fireplace, 1 car garage & large backyard with patio....",2026-05-21T12:39:37.662903Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8737683%2C-76.0494043&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=dSPjZ-_zgMPhWGU-f24-lgReunk=,36.8737683,-76.0494043
redfin,501 Hillshire Way,Virginia Beach,VA,23454,3.0,2.5,1459,,,2745,,,single family,,https://www.redfin.com/VA/Virginia-Beach/501-Hillshire-Way-23454/home/49522956,"Solar home = LOW electric bills! Welcome to wonderful Ocean Lakes! Amenities galore await which include pool, tennis courts,playgrounds and more! This detached single family home offers updates...",2026-05-22T09:21:43.820117Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7785856%2C-75.9744633&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=LVLUc6RoWKPurW3KxLL_Z4I0lno=,36.7785856,-75.9744633
redfin,908 N Plantation Dr,Virginia Beach,VA,23454,4.0,2.5,2301,,,3195,,,single family,,https://www.redfin.com/VA/Virginia-Beach/908-N-Plantation-Dr-23454/home/49500402,"The renovated kitchen features an open layout with custom cabinetry, granite countertops, stainless steel appliances, tile flooring, and a spacious eat-in area. The kitchen flows seamlessly into the...",2026-05-21T12:11:31.235048Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8596479%2C-76.0441776&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=_cUwYt5yM_ueEa3VLMCBnEnHARc=,36.8596479,-76.0441776
redfin,2220 N Lakeside Dr,Virginia Beach,VA,23454,3.0,1.0,1126,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2220-N-Lakeside-Dr-23454/home/49501056,"THIS IS A FUNISHED RENTAL FOR NO MORE THAN 2 TENANTS, CORPORATE, EXTENDED TRAINING, TRAVEL NURSE OR INSURANCE CLAIM DISPLACEMENT. LEASE WILL BE AT LEAST 45 DAYS. UTILITIES INCLUDEDED. LOCATED ON...",2026-04-21T18:22:41.464584Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8766396%2C-76.0427334&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=goyW6GCJjHZvXoTC7LoevhCNowk=,36.8766396,-76.0427334
redfin,2252 Newstead Dr,Virginia Beach,VA,23454,4.0,2.0,2127,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2252-Newstead-Dr-23454/home/49505974,,2026-05-22T12:34:00.294688Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7639534%2C-76.0097818&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=cIVHFzqAkTYPc-Em4KE89OCQ9u8=,36.7639534,-76.0097818
redfin,2512 Hood Dr,Virginia Beach,VA,23454,4.0,2.5,2268,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2512-Hood-Dr-23454/home/49487089,"Out on the east side of town, where the salt air finds its way through the trees, there's  2512 Hood Drive in Virginia Beach that feels like home before you even step inside. In the heart of the...",2026-05-23T02:33:13.453123Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8646412%2C-76.0590664&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=nG3k_EhwL4yhoNWKql2K8rfUrLQ=,36.8646412,-76.0590664
redfin,1514 Snowbird Ct,Virginia Beach,VA,23454,3.0,2.0,,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1514-Snowbird-Ct-23454/home/49509225,"This well-kept 3-bedroom, 2-bath home is located on a quiet cul-de-sac in Virginia Beach. The layout is open and functional, with a comfortable living area that flows into the kitchen. The kitchen...",2026-05-20T13:17:11.736704Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7887541%2C-76.0042609&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=urbGc-dQjji4VsW46W_ZqBdZ3Bc=,36.7887541,-76.0042609
redfin,1149 Balch Pl,Virginia Beach,VA,23454,3.0,2.5,1450,,,2595,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1149-Balch-Pl-23454/home/49509866,3BD/2.5BA Home minutes from Dam Neck! Full fenced Back yard!!- Updated Kitchen with Granite Countertops -Stainless Steel & Black Appliances- Eat In Kitchen and Dining Room- Painted with attractive...,2026-05-23T12:51:51.463753Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7834245%2C-76.0027647&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=KuEtygv7TCaS6d_8m60TRsnKCI8=,36.7834245,-76.0027647
redfin,1733 Bernstein Dr,Virginia Beach,VA,23454,4.0,2.5,1775,,,2795,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1733-Bernstein-Dr-23454/home/49511482,"Situated at the end of a cul-de-sac, this well-tended Ocean Lakes home comes with attached garage, a fenced yard with deck and storage shed, and a darling front porch! Available for you on 06-25-26!...",2026-05-09T12:26:09.597449Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7761585%2C-75.9867174&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Awga5Inw-5xOTKXIj5SwsCICu3k=,36.7761585,-75.9867174
redfin,520 Hillshire Way,Virginia Beach,VA,23454,4.0,2.5,1634,,,2900,,,single family,,https://www.redfin.com/VA/Virginia-Beach/520-Hillshire-Way-23454/home/49523012,"Very well maintained corner lot house in the established Ocean Lakes neighborhood.  Updated home with granite countertops, stainless steel appliances & shaker cabinets.  Close to beaches, shopping,...",2026-05-10T13:14:55.584268Z,2026-05-23T13:05:09+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7784622%2C-75.9754981&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=tENhgltFQJ264WSkDoOC17C2Xl0=,36.7784622,-75.9754981
redfin,1000 Spindle Xing,Virginia Beach,VA,23455,4.0,2.5,2044,,,3200,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1000-Spindle-Xing-23455/home/49415918,"FOR RENT: 1000 Spindle Xing, Virginia Beach, VA 23455
Modern Comfort Energy Efficient Backyard Oasis

Welcome home to this beautifully maintained property in the heart of Virginia Beach! This home...",2026-05-07T13:09:34.970068Z,2026-05-23T13:05:11+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8787603%2C-76.1808715&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=lp6H9hbS4NQjUKJZn2uyQrkvd0c=,36.8787603,-76.1808715
redfin,1636 King William Rd,Virginia Beach,VA,23455,3.0,2.0,1145,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1636-King-William-Rd-23455/home/49420357,"Location, Location, Location! Ranch home in established neighborhood. Restaurants and shopping nearby. 5 min. to JEB Little Creek & Bayside ES, 10 min. to I-64, North End Beaches, & Norfolk Premium...",2026-05-02T13:21:35.187930Z,2026-05-23T13:05:11+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8981715%2C-76.1761289&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=WbusUfRXGmqzIWGsQ1A6RA16YIw=,36.8981715,-76.1761289
redfin,637 Bishop Dr,Virginia Beach,VA,23455,4.0,2.0,1934,,,2700,,,single family,,https://www.redfin.com/VA/Virginia-Beach/637-Bishop-Dr-23455/home/49443654,"Welcome to this beautiful 4-bedroom, 2-bathroom home located in the desirable Virginia Beach, VA. This spacious house offers a range of amenities to enhance your living experience. As you step...",2026-05-20T12:21:06.146978Z,2026-05-23T13:05:11+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.859619%2C-76.1247302&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Q2Pyl8Ecj8h9aqcBmmq5JwyP9rc=,36.859619,-76.1247302
