source,address,city,state,zip,beds,baths,sqft,lot_size,year_built,rent,deposit,pets_allowed,property_type,mls_number,listing_url,description,listed_date,scraped_at,photos,lat,lng
redfin,3841 Forrester Ln,Virginia Beach,VA,23452,3.0,2.0,1522,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3841-Forrester-Ln-23452/home/49457907,"Ranch home, 3 bedrooms, 2 full baths, Living room, family room, dining room, eat in kitchen, laundry room with clothes washer & dryer, 1 car garage, fenced in Yard. No Pets, $2300 per month",2026-04-21T16:18:30.882779Z,2026-05-14T13:49:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8171701%2C-76.1063023&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Pl0xf-XWyCynHZwdy6m8GQuHhX8=,36.8171701,-76.1063023
redfin,1528 Stewards Way,Virginia Beach,VA,23453,4.0,2.5,2136,,,2795,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1528-Stewards-Way-23453/home/49454382,"Discover this spacious 4-bedroom, 2.5-bath home in Virginia Beach. Multiple living spaces downstairs provide ample space for comfortable living. The large primary bedroom includes an ensuite bath as...",2026-05-13T13:09:06.114510Z,2026-05-14T13:49:42+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7927317%2C-76.0896572&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=-Y-mngm6QJVb9A4IHsprKzDIrGk=,36.7927317,-76.0896572
redfin,3205 Chicory Ct,Virginia Beach,VA,23453,4.0,2.5,2100,,,2650,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3205-Chicory-Ct-23453/home/49475341,"Text 757-383-5928 to show. NO PETS. Owner requests excellent credit and rental history.  This beautiful 4 bedroom 2.5 bath home sits in a cul-de-sac. Huge eat in kitchen, dining room and family room...",2026-05-14T09:24:42.051651Z,2026-05-14T13:49:42+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7717512%2C-76.0793168&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=WvOjHGD1_W28N7uR_yoSUkDLW7Y=,36.7717512,-76.0793168
redfin,890 Old Dam Neck Rd,Virginia Beach,VA,23454,4.0,3.0,2146,,,3150,,,single family,,https://www.redfin.com/VA/Virginia-Beach/890-Old-Dam-Neck-Rd-23454/home/68279396,"Available June 13, 2026!
Experience the joy of living in a unique & charming historic farm house built in 1928 with proximity to all the fabulous amenities Virginia Beach has to offer. 

Approx....",2026-04-21T18:55:10.504506Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7800649%2C-75.9898363&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=iDpEYUYEGvpmZtwkTAXLou-qP5g=,36.7800649,-75.9898363
redfin,1617 Ohio Ave Unit 1617,Virginia Beach,VA,23454,3.0,2.0,,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1617-Ohio-Ave-23454/unit-1617/home/200750916,"Located in the heart of Virginia Beach, this well-positioned rental property offers the perfect blend of comfort, convenience, and coastal lifestyle. Nestled in a desirable neighborhood just minutes...",2026-03-04T22:01:55.230987Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8407035%2C-76.0182005&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=mgoNXVuMNT1cUGK91eWgbEXtG60=,36.8407035,-76.0182005
redfin,2252 Newstead Dr,Virginia Beach,VA,23454,4.0,2.0,2127,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2252-Newstead-Dr-23454/home/49505974,,2026-05-14T12:40:56.276731Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7639534%2C-76.0097818&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=cIVHFzqAkTYPc-Em4KE89OCQ9u8=,36.7639534,-76.0097818
redfin,2220 N Lakeside Dr,Virginia Beach,VA,23454,3.0,1.0,1126,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2220-N-Lakeside-Dr-23454/home/49501056,"THIS IS A FUNISHED RENTAL FOR NO MORE THAN 2 TENANTS, CORPORATE, EXTENDED TRAINING, TRAVEL NURSE OR INSURANCE CLAIM DISPLACEMENT. LEASE WILL BE AT LEAST 45 DAYS. UTILITIES INCLUDEDED. LOCATED ON...",2026-04-21T18:22:41.464584Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8766396%2C-76.0427334&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=goyW6GCJjHZvXoTC7LoevhCNowk=,36.8766396,-76.0427334
redfin,1514 Snowbird Ct,Virginia Beach,VA,23454,3.0,2.0,,,,2450,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1514-Snowbird-Ct-23454/home/49509225,"This well-kept 3-bedroom, 2-bath home is located on a quiet cul-de-sac in Virginia Beach. The layout is open and functional, with a comfortable living area that flows into the kitchen. The kitchen...",2026-05-02T13:18:20.834514Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7887541%2C-76.0042609&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=urbGc-dQjji4VsW46W_ZqBdZ3Bc=,36.7887541,-76.0042609
redfin,2561 Elon Dr,Virginia Beach,VA,23454,4.0,2.0,1900,,,2850,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2561-Elon-Dr-23454/home/49484229,This well-maintained 4-bedroom single-family home in the desirable First Colonial school district offers the perfect blend of comfort and convenience. Centrally located in Virginia Beach with easy...,2026-05-14T09:22:58.563277Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8332885%2C-76.0591669&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=TXX6S4PL_GJi4JaCnaq_ev7KKHA=,36.8332885,-76.0591669
redfin,1149 Balch Pl,Virginia Beach,VA,23454,3.0,2.5,1450,,,2695,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1149-Balch-Pl-23454/home/49509866,3BD/2.5BA Home minutes from Dam Neck! Full fenced Back yard!!- Updated Kitchen with Granite Countertops -Stainless Steel & Black Appliances- Eat In Kitchen and Dining Room- Painted with attractive...,2026-04-24T13:02:02.022828Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7834245%2C-76.0027647&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=KuEtygv7TCaS6d_8m60TRsnKCI8=,36.7834245,-76.0027647
redfin,1060 Guest Dr,Virginia Beach,VA,23454,3.0,2.5,1800,,,2695,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1060-Guest-Dr-23454/home/49511407,"Available for occupancy June 15th, 2026.  Beautiful home on a quiet street in the Ocean Lakes Community.  Featuring an updated kitchen and baths, stainless appliances with a gas stovetop,...",2026-05-13T00:32:57.370042Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7742738%2C-75.9927531&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=on4X2U-aEhpHKm95D8_TUsktguA=,36.7742738,-75.9927531
redfin,1733 Bernstein Dr,Virginia Beach,VA,23454,4.0,2.5,1775,,,2795,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1733-Bernstein-Dr-23454/home/49511482,"Situated at the end of a cul-de-sac, this well-tended Ocean Lakes home comes with attached garage, a fenced yard with deck and storage shed, and a darling front porch! Available for you on 06-25-26!...",2026-05-09T12:26:09.597449Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7761585%2C-75.9867174&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Awga5Inw-5xOTKXIj5SwsCICu3k=,36.7761585,-75.9867174
redfin,921 Martingale Ct,Virginia Beach,VA,23454,3.0,2.0,1445,,,2450,,,single family,,https://www.redfin.com/VA/Virginia-Beach/921-Martingale-Ct-23454/home/49521794,"Beautiful Ranch in Ocean Lakes. The living room boasts a vaulted ceiling and plenty of natural light. The kitchen and dining room seamlessly connect to the living room, and there is a bonus converted...",2026-05-13T00:30:45.128599Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7732968%2C-75.9798853&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=1VqnGrfxinPekgns7947XMjXmjQ=,36.7732968,-75.9798853
redfin,442 N Oceana Blvd,Virginia Beach,VA,23454,3.0,1.5,1410,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/442-N-Oceana-Blvd-23454/home/49512746,"Love Where You Live. Unfurnished.  Wonderful updated 3 Bedroom, 1 Full Bath and 1/2 bath Brick Ranch on .35 acre lot. New Appliances. New LVP and Carpet. Big Kitchen remodeled with new outdoor...",2026-04-27T12:31:02.353854Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8457402%2C-76.012815&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Z5K6FHLytZwgu7-JkbsM5mkZ3bw=,36.8457402,-76.012815
redfin,520 Hillshire Way,Virginia Beach,VA,23454,4.0,2.5,1634,,,2900,,,single family,,https://www.redfin.com/VA/Virginia-Beach/520-Hillshire-Way-23454/home/49523012,"Very well maintained corner lot house in the established Ocean Lakes neighborhood.  Updated home with granite countertops, stainless steel appliances & shaker cabinets.  Close to beaches, shopping,...",2026-05-10T13:14:55.584268Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7784622%2C-75.9754981&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=tENhgltFQJ264WSkDoOC17C2Xl0=,36.7784622,-75.9754981
redfin,1423 Goldfinch Ln,Virginia Beach,VA,23454,4.0,2.0,1950,,,2475,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1423-Goldfinch-Ln-23454/home/49510049,"A charming home in the popular community of Redwing just a short drive to Oceanfront fun, resorts, dining, nightlife, several military bases and highway access! Less than a 1/2 mile to Oceana...",2026-05-03T12:23:59.585136Z,2026-05-14T13:49:44+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7926742%2C-76.0007783&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=ohoAyElVtbcHjfgRQkRQzgc86vQ=,36.7926742,-76.0007783
redfin,1000 Spindle Xing,Virginia Beach,VA,23455,4.0,2.5,2044,,,3200,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1000-Spindle-Xing-23455/home/49415918,"FOR RENT: 1000 Spindle Xing, Virginia Beach, VA 23455
Modern Comfort Energy Efficient Backyard Oasis

Welcome home to this beautifully maintained property in the heart of Virginia Beach! This home...",2026-05-07T13:09:34.970068Z,2026-05-14T13:49:46+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8787603%2C-76.1808715&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=lp6H9hbS4NQjUKJZn2uyQrkvd0c=,36.8787603,-76.1808715
