source,address,city,state,zip,beds,baths,sqft,lot_size,year_built,rent,deposit,pets_allowed,property_type,mls_number,listing_url,description,listed_date,scraped_at,photos,lat,lng
redfin,424 Kingswood Pl,Virginia Beach,VA,23452,3.0,1.5,1400,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/424-Kingswood-Pl-23452/home/49461151,"This well maintained home in the Princess Anne Plaza neighborhood of Virginia Beach is conveniently located minutes to Town Center, I264, shopping, entertainment, and military bases! Three bedrooms, 1",2026-05-02T13:22:59.404602Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.825708%2C-76.0934373&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=CvTnG_DF0mY-JhmwCeFD7k_4kHs=,36.825708,-76.0934373
redfin,3385 Woodburne Dr,Virginia Beach,VA,23452,4.0,2.0,1490,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3385-Woodburne-Dr-23452/home/49462001,"4BR Home Backing to Park - Fenced Yard - Central Virginia Beach (23452) Rare 4 bedroom, 2 bathroom home available in central Virginia Beach. This property features a private fenced backyard backing di",2026-04-21T16:29:26.959375Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8122931%2C-76.0911018&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=UkwujFHjE8z02vW33Avxb0xVnlM=,36.8122931,-76.0911018
redfin,412 Lineberry Rd,Virginia Beach,VA,23452,4.0,2.5,1014,,,2800,,,single family,,https://www.redfin.com/VA/Virginia-Beach/412-Lineberry-Rd-23452/home/49462935,"Charming 4BR Ranch in Prime Virginia Beach LocationDiscover this charming ranch-style home offering 4 bedrooms and 2.5 bathrooms in the heart of Virginia Beach. With over 1,300 square feet of thoughtf",2026-05-02T13:20:27.482290Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.826915%2C-76.0854928&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=f0vRKU8NbaLaDZ17dRI3OMoOp1w=,36.826915,-76.0854928
redfin,441 Hopkins Rd,Virginia Beach,VA,23452,3.0,2.0,1268,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/441-Hopkins-Rd-23452/home/49464370,"This beautiful 3 bed 2 bath ranch is looking for a new tenant to call home. This house is strategically located in the heart of Virginia Beach with close proximity to the highways, restaurants and muc",2026-04-30T12:39:49.469401Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8450334%2C-76.1095745&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=Uy2aQZiHnbR1n82LA0IGLnH4O_o=,36.8450334,-76.1095745
redfin,3701 Teakwood Dr,Virginia Beach,VA,23452,3.0,2.0,1509,,,2350,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3701-Teakwood-Dr-23452/home/49465730,"This beautifully designed 3-bedroom, 2-bathroom home offers a spacious 1509 sq ft layout, perfect for those who appreciate both functionality and elegance. As you step inside, you'll be greeted by a f",2026-04-29T13:26:03.119897Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8322126%2C-76.0993577&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=QBfL42S8I64e6fVUDzXOihwMAbs=,36.8322126,-76.0993577
redfin,3308 Old Kirkwood Dr,Virginia Beach,VA,23452,4.0,3.0,2352,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3308-Old-Kirkwood-Dr-23452/home/49470523,"Welcome to King's Grant, where the community is friendly and the schools are top-rated! This well-maintained home located in a cul-de-sac, offers one-level living, modern updates, and lots of space fo",2026-05-04T12:29:30.077605Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8580639%2C-76.0847741&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=Nq6-5FnPTjYzTacFe1yBMPgpoo4=,36.8580639,-76.0847741
redfin,3841 Forrester Ln,Virginia Beach,VA,23452,3.0,2.0,1522,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3841-Forrester-Ln-23452/home/49457907,"Ranch home, 3 bedrooms, 2 full baths, Living room, family room, dining room, eat in kitchen, laundry room with clothes washer & dryer, 1 car garage, fenced in Yard. No Pets, $2300 per month",2026-04-21T16:18:30.882779Z,2026-05-04T13:26:14+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8171701%2C-76.1063023&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=yxaueFZ8c9DOx6nhWBbuoUNF4bU=,36.8171701,-76.1063023
redfin,3561 Poppy Cres,Virginia Beach,VA,23453,3.0,2.0,1500,,,2650,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3561-Poppy-Cres-23453/home/49453248,"Ranch Home for Rent -- $2,650/Month ! $2,650 Security Deposit 3561 Poppy Crescent, Virginia Beach, VA 23453 Welcome to this inviting ranch home located on a quiet cul-de-sac in Virginia Beach. Filled ",2026-05-03T11:41:21.002612Z,2026-05-04T13:26:16+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.79799%2C-76.0960731&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=7loSfdGquPzOiF4KicA1p2uocnU=,36.79799,-76.0960731
redfin,3265 Twinflower Ln,Virginia Beach,VA,23453,4.0,2.5,2063,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3265-Twinflower-Ln-23453/home/49475419,Spacious 4 BD 2.5 BA with cathedral ceiling and open floor plan. Family room with fireplace leads to outdoor Trex patio deck and private pool. Large formal dining room and living room. Kitchen bay win,2026-05-02T13:20:22.996136Z,2026-05-04T13:26:16+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7708625%2C-76.0818079&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=VxyPOwxunvC8oJ0RnqOlCTbxUvs=,36.7708625,-76.0818079
redfin,1617 Ohio Ave Unit 1617,Virginia Beach,VA,23454,3.0,2.0,,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1617-Ohio-Ave-23454/unit-1617/home/200750916,"Located in the heart of Virginia Beach, this well-positioned rental property offers the perfect blend of comfort, convenience, and coastal lifestyle. Nestled in a desirable neighborhood just minutes f",2026-03-04T22:01:55.230987Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8407035%2C-76.0182005&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=2qHMIlPVcwQIWy7tKo6NHHYB4TA=,36.8407035,-76.0182005
redfin,890 Old Dam Neck Rd,Virginia Beach,VA,23454,4.0,3.0,2146,,,3150,,,single family,,https://www.redfin.com/VA/Virginia-Beach/890-Old-Dam-Neck-Rd-23454/home/68279396,"Available June 13, 2026!
Experience the joy of living in a unique & charming historic farm house built in 1928 with proximity to all the fabulous amenities Virginia Beach has to offer. 

Approx. drive",2026-04-21T18:55:10.504506Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7800649%2C-75.9898363&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=gBFHAoR717VlM84qzQdPfRlIETk=,36.7800649,-75.9898363
redfin,1423 Goldfinch Ln,Virginia Beach,VA,23454,4.0,2.0,1950,,,2475,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1423-Goldfinch-Ln-23454/home/49510049,"A charming home in the popular community of Redwing just a short drive to Oceanfront fun, resorts, dining, nightlife, several military bases and highway access! Less than a 1/2 mile to Oceana Commissa",2026-05-03T12:23:59.585136Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7926742%2C-76.0007783&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=QcwgTPeNtrpFfLpD7VFkymo5drE=,36.7926742,-76.0007783
redfin,1514 Snowbird Ct,Virginia Beach,VA,23454,3.0,2.0,,,,2450,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1514-Snowbird-Ct-23454/home/49509225,"This well-kept 3-bedroom, 2-bath home is located on a quiet cul-de-sac in Virginia Beach. The layout is open and functional, with a comfortable living area that flows into the kitchen. The kitchen inc",2026-05-02T13:18:20.834514Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7887541%2C-76.0042609&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=Gy8RAgU2zmz-t4-KjiBCQg1_B0Q=,36.7887541,-76.0042609
redfin,964 Wasserman Dr,Virginia Beach,VA,23454,3.0,2.5,2000,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/964-Wasserman-Dr-23454/home/49511857,"Newly renovated 3 bedroom 2.5 bath home located in the heart of the desirable Ocean Lakes neighborhood. This beautiful home features a spacious front porch complete with a charming porch swing, perfec",2026-05-02T00:32:44.852173Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7780306%2C-75.983474&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=GnAuZnE2ct3SwbKtihTB7uULtgM=,36.7780306,-75.983474
redfin,1149 Balch Pl,Virginia Beach,VA,23454,3.0,2.5,1450,,,2695,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1149-Balch-Pl-23454/home/49509866,3BD/2.5BA Home minutes from Dam Neck! Full fenced Back yard!!- Updated Kitchen with Granite Countertops -Stainless Steel & Black Appliances- Eat In Kitchen and Dining Room- Painted with attractive Neu,2026-04-24T13:02:02.022828Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7834245%2C-76.0027647&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=TVMO_LrO-cWAsvc-9G23ejcvQXc=,36.7834245,-76.0027647
redfin,442 N Oceana Blvd,Virginia Beach,VA,23454,3.0,1.5,1410,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/442-N-Oceana-Blvd-23454/home/49512746,"Love Where You Live. Unfurnished.  Wonderful updated 3 Bedroom, 1 Full Bath and 1/2 bath Brick Ranch on .35 acre lot. New Appliances. New LVP and Carpet. Big Kitchen remodeled with new outdoor exhaust",2026-04-27T12:31:02.353854Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8457402%2C-76.012815&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=jZ9nNeoOUV4MgScS36s7AttNiK8=,36.8457402,-76.012815
redfin,520 Hillshire Way,Virginia Beach,VA,23454,4.0,2.5,1634,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/520-Hillshire-Way-23454/home/49523012,"Very well maintained corner lot house in the established Ocean Lakes neighborhood.  Updated home with granite countertops, stainless steel appliances & shaker cabinets.  Close to beaches, shopping, fo",2026-05-02T13:19:58.902990Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7784622%2C-75.9754981&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=K48N3Zb3MSff-Gv8MR-XizZJ6yQ=,36.7784622,-75.9754981
redfin,2512 Hood Dr,Virginia Beach,VA,23454,4.0,2.5,2268,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2512-Hood-Dr-23454/home/49487089,"Out on the east side of town, where the salt air finds its way through the trees, there's  2512 Hood Drive in Virginia Beach that feels like home before you even step inside. In the heart of the Great",2026-05-02T00:36:30.284277Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8646412%2C-76.0590664&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=0muECBdaIMlIYJ9EAzV9vgiQCT0=,36.8646412,-76.0590664
redfin,2220 N Lakeside Dr,Virginia Beach,VA,23454,3.0,1.0,1126,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2220-N-Lakeside-Dr-23454/home/49501056,"THIS IS A FUNISHED RENTAL FOR NO MORE THAN 2 TENANTS, CORPORATE, EXTENDED TRAINING, TRAVEL NURSE OR INSURANCE CLAIM DISPLACEMENT. LEASE WILL BE AT LEAST 45 DAYS. UTILITIES INCLUDEDED. LOCATED ON GREAT",2026-04-21T18:22:41.464584Z,2026-05-04T13:26:18+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8766396%2C-76.0427334&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=WihMPnYAPoVGfOgYV-CoBPAc9pQ=,36.8766396,-76.0427334
redfin,1204 Freehold Close,Virginia Beach,VA,23455,3.0,2.5,1617,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1204-Freehold-Close-23455/home/49415786,"Welcome to your new home! This three bedroom, two and a half bathroom house offers newly renovated baths and an updated kitchen with modern appliances. A spacious deck for relaxation, bamboo flooring ",2026-05-02T02:34:45.459917Z,2026-05-04T13:26:20+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8809306%2C-76.1794633&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=ECGEhRyase3RBEd9t58flTyHgNI=,36.8809306,-76.1794633
redfin,1636 King William Rd,Virginia Beach,VA,23455,3.0,2.0,1145,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1636-King-William-Rd-23455/home/49420357,"Location, Location, Location! Ranch home in established neighborhood. Restaurants and shopping nearby. 5 min. to JEB Little Creek & Bayside ES, 10 min. to I-64, North End Beaches, & Norfolk Premium Ou",2026-05-02T13:21:35.187930Z,2026-05-04T13:26:20+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8981715%2C-76.1761289&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=aexIC2q_eh0PGxFZ5w7121-hCKo=,36.8981715,-76.1761289
redfin,3845 Whitley Park Dr,Virginia Beach,VA,23456,4.0,2.5,2324,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3845-Whitley-Park-Dr-23456/home/49448405,"""Charming 4-bedroom home in the highly sought-after Salem area of Virginia Beach, within the top-rated school district. This beautiful home features solar panels, saving an average of $70/month on ene",2026-04-21T15:47:22.669907Z,2026-05-04T13:26:22+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7666992%2C-76.1141592&channel=seekers-search_map&size=574x430&format=jpg&scale=2&zoom=11&client=gme-redfin&signature=H1DLEoHUFd6lJoIrRa66Cvzl-W0=,36.7666992,-76.1141592
